NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/FMC-2018-Q2/arff/208_m_3.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/FMC-2018-Q2/arff/178_m_1.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/FMC-2018-Q2/arff/183_m_1.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/FMC-2018-Q2/arff/207_m_3.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/CXO-2018-Q3/arff/179_m_1.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/CXO-2018-Q3/arff/154_m_1.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/CXO-2018-Q3/arff/161_m_1.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/CXO-2018-Q3/arff/162_m_1.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/CXO-2018-Q3/arff/163_m_3.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/CXO-2018-Q3/arff/164_m_3.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/CXO-2018-Q3/arff/165_m_3.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/CXO-2018-Q3/arff/145_m_1.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/CXO-2018-Q3/arff/178_m_1.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/CXO-2018-Q3/arff/175_m_1.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/CXO-2018-Q3/arff/171_m_1.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/CXO-2018-Q3/arff/143_m_1.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/CXO-2018-Q3/arff/90_m_2.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/CXO-2018-Q3/arff/296_m_2.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/CXO-2018-Q3/arff/294_m_2.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/CXO-2018-Q3/arff/293_m_2.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/CXO-2018-Q3/arff/292_m_1.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/CXO-2018-Q3/arff/291_m_1.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/CXO-2018-Q3/arff/288_m_3.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/CXO-2018-Q3/arff/280_m_2.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/CXO-2018-Q3/arff/102_m_1.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/CXO-2018-Q3/arff/180_m_1.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/CXO-2018-Q3/arff/111_m_3.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/CXO-2018-Q3/arff/112_m_3.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/CXO-2018-Q3/arff/113_m_3.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/CXO-2018-Q3/arff/94_m_1.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/CXO-2018-Q3/arff/120_m_1.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/CXO-2018-Q3/arff/122_m_3.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/CXO-2018-Q3/arff/123_m_3.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/CXO-2018-Q3/arff/124_m_3.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/CXO-2018-Q3/arff/131_m_1.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/CXO-2018-Q3/arff/132_m_1.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/CXO-2018-Q3/arff/297_m_1.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/CXO-2018-Q3/arff/95_m_1.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/CXO-2018-Q3/arff/116_m_1.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/CXO-2018-Q3/arff/313_m_1.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/CXO-2018-Q3/arff/133_m_1.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/CXO-2018-Q3/arff/253_m_2.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/CXO-2018-Q3/arff/181_m_1.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/CXO-2018-Q3/arff/183_m_2.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/CXO-2018-Q3/arff/270_m_3.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/CXO-2018-Q3/arff/266_m_3.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/CXO-2018-Q3/arff/265_m_3.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/CXO-2018-Q3/arff/264_m_3.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/CXO-2018-Q3/arff/271_m_3.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/CXO-2018-Q3/arff/256_m_3.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/CXO-2018-Q3/arff/255_m_3.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/CXO-2018-Q3/arff/254_m_2.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/CXO-2018-Q3/arff/252_m_2.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/CXO-2018-Q3/arff/250_m_2.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/CXO-2018-Q3/arff/249_m_2.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/CXO-2018-Q3/arff/248_m_2.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/CXO-2018-Q3/arff/274_m_3.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/CXO-2018-Q3/arff/314_m_1.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/CXO-2018-Q3/arff/311_m_2.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/CXO-2018-Q3/arff/298_m_1.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/CXO-2018-Q3/arff/277_m_3.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/CXO-2018-Q3/arff/276_m_3.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/CXO-2018-Q3/arff/198_m_2.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/CXO-2018-Q3/arff/197_m_2.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/CXO-2018-Q3/arff/196_m_1.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/CXO-2018-Q3/arff/195_m_1.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/CXO-2018-Q3/arff/194_m_3.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/CXO-2018-Q3/arff/191_m_3.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/CXO-2018-Q3/arff/189_m_3.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/CXO-2018-Q3/arff/188_m_3.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/CXO-2018-Q3/arff/187_m_3.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/CXO-2018-Q3/arff/186_m_3.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/CXO-2018-Q3/arff/211_m_2.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/CXO-2018-Q3/arff/182_m_2.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/CXO-2018-Q3/arff/241_m_1.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/CXO-2018-Q3/arff/101_m_1.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/CXO-2018-Q3/arff/233_m_3.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/CXO-2018-Q3/arff/232_m_3.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/CXO-2018-Q3/arff/227_m_3.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/CXO-2018-Q3/arff/226_m_3.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/CXO-2018-Q3/arff/225_m_2.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/CXO-2018-Q3/arff/224_m_2.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/CXO-2018-Q3/arff/218_m_2.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/CXO-2018-Q3/arff/217_m_2.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/CXO-2018-Q3/arff/216_m_2.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/CXO-2018-Q3/arff/215_m_2.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/EOG-2018-Q3/arff/270_m_1.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/EOG-2018-Q3/arff/268_m_3.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/EOG-2018-Q3/arff/267_m_3.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/EOG-2018-Q3/arff/266_m_3.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/EOG-2018-Q3/arff/265_m_3.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/EOG-2018-Q3/arff/208_m_1.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/EOG-2018-Q3/arff/211_m_5.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/EOG-2018-Q3/arff/212_m_5.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/EOG-2018-Q3/arff/272_m_1.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/EOG-2018-Q3/arff/310_m_1.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/EOG-2018-Q3/arff/309_m_1.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/EOG-2018-Q3/arff/304_m_3.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/EOG-2018-Q3/arff/303_m_3.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/EOG-2018-Q3/arff/302_m_3.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/EOG-2018-Q3/arff/300_m_3.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/EOG-2018-Q3/arff/298_m_3.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/EOG-2018-Q3/arff/277_m_1.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/EOG-2018-Q3/arff/245_m_3.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/EOG-2018-Q3/arff/246_m_3.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/EOG-2018-Q3/arff/247_m_3.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/EOG-2018-Q3/arff/249_m_3.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/EOG-2018-Q3/arff/250_m_3.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/EOG-2018-Q3/arff/261_m_3.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/EOG-2018-Q3/arff/220_m_1.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/EOG-2018-Q3/arff/223_m_1.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/EOG-2018-Q3/arff/235_m_3.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/EOG-2018-Q3/arff/311_m_1.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/EOG-2018-Q3/arff/312_m_4.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/EOG-2018-Q3/arff/297_m_3.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/EOG-2018-Q3/arff/201_m_1.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/EOG-2018-Q3/arff/292_m_4.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/EOG-2018-Q3/arff/290_m_4.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/EOG-2018-Q3/arff/175_m_1.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/EOG-2018-Q3/arff/187_m_1.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/EOG-2018-Q3/arff/176_m_1.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/EOG-2018-Q3/arff/283_m_4.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/EOG-2018-Q3/arff/323_m_1.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/EOG-2018-Q3/arff/322_m_1.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/EOG-2018-Q3/arff/321_m_1.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/EOG-2018-Q3/arff/316_m_4.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/EOG-2018-Q3/arff/200_m_1.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/EOG-2018-Q3/arff/284_m_4.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/EOG-2018-Q3/arff/282_m_4.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/EOG-2018-Q3/arff/342_m_1.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/EOG-2018-Q3/arff/340_m_4.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/EOG-2018-Q3/arff/336_m_4.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/EOG-2018-Q3/arff/335_m_4.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/EOG-2018-Q3/arff/334_m_4.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/EOG-2018-Q3/arff/328_m_1.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/EOG-2018-Q3/arff/197_m_1.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/LEN-2018-Q3/arff/283_m_2.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/LEN-2018-Q3/arff/282_m_2.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/LEN-2018-Q3/arff/284_m_2.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/LEN-2018-Q3/arff/299_m_3.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/LEN-2018-Q3/arff/309_m_1.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/LEN-2018-Q3/arff/270_m_2.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/LEN-2018-Q3/arff/269_m_2.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/LEN-2018-Q3/arff/268_m_2.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/LEN-2018-Q3/arff/267_m_2.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/LEN-2018-Q3/arff/296_m_3.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/LEN-2018-Q3/arff/292_m_2.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/LEN-2018-Q3/arff/291_m_2.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/LEN-2018-Q3/arff/310_m_1.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/LEN-2018-Q3/arff/307_m_1.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/LEN-2018-Q3/arff/306_m_1.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/LEN-2018-Q3/arff/301_m_3.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/LEN-2018-Q3/arff/277_m_1.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/LEN-2018-Q3/arff/274_m_3.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/LEN-2018-Q3/arff/285_m_2.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/LEN-2018-Q3/arff/289_m_2.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/LEN-2018-Q3/arff/342_m_2.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/LEN-2018-Q3/arff/344_m_1.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/LEN-2018-Q3/arff/345_m_1.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/LEN-2018-Q3/arff/346_m_1.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/LEN-2018-Q3/arff/347_m_2.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/LEN-2018-Q3/arff/352_m_2.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/LEN-2018-Q3/arff/340_m_2.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/LEN-2018-Q3/arff/359_m_2.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/LEN-2018-Q3/arff/361_m_2.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/LEN-2018-Q3/arff/362_m_2.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/LEN-2018-Q3/arff/364_m_2.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/LEN-2018-Q3/arff/354_m_2.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/LEN-2018-Q3/arff/339_m_2.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/LEN-2018-Q3/arff/288_m_2.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/LEN-2018-Q3/arff/337_m_1.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/LEN-2018-Q3/arff/290_m_2.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/LEN-2018-Q3/arff/315_m_1.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/LEN-2018-Q3/arff/316_m_2.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/LEN-2018-Q3/arff/322_m_2.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/LEN-2018-Q3/arff/326_m_2.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/LEN-2018-Q3/arff/334_m_1.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/LEN-2018-Q3/arff/324_m_2.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/CINF-2019-Q1/arff/141_m_3.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/CINF-2019-Q1/arff/143_m_3.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/CINF-2019-Q1/arff/144_m_3.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/CINF-2019-Q1/arff/145_m_3.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/CINF-2019-Q1/arff/142_m_3.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/CINF-2019-Q1/arff/124_m_3.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/CINF-2019-Q1/arff/131_m_2.arff
NEGATIVE,/media/raphael/masterspass2/masterSpass/wav_sentences/CINF-2019-Q1/arff/127_m_2.arff
